date,api,art,total_count,failures,p95_rt
2025-10-31,API_072,Connect API,920,5,1855.3
2025-11-01,API_072,Connect API,1041,6,1929.3
2025-11-02,API_072,Connect API,1801,10,1991.3
2025-11-03,API_072,Connect API,721,4,1845.7
2025-11-04,API_072,Connect API,1613,9,1896.7
2025-11-05,API_072,Connect API,756,4,1894.1
2025-11-06,API_072,Connect API,882,5,1948.6
2025-11-07,API_072,Connect API,1097,6,1881.2
2025-11-08,API_072,Connect API,518,3,2103.0
2025-11-09,API_072,Connect API,1880,11,1991.9
2025-11-10,API_072,Connect API,532,3,1998.9
2025-11-11,API_072,Connect API,1361,8,1960.6
2025-11-12,API_072,Connect API,654,3,2055.5
2025-11-13,API_072,Connect API,1343,8,1998.7
2025-11-14,API_072,Connect API,1684,10,1919.1
2025-11-15,API_072,Connect API,1269,7,2102.2
2025-10-16,API_073,Payment Initiation,671,4,1607.9
2025-10-17,API_073,Payment Initiation,921,5,1579.6
2025-10-18,API_073,Payment Initiation,1944,11,1614.1
2025-10-19,API_073,Payment Initiation,1390,8,1563.2
2025-10-20,API_073,Payment Initiation,1221,7,1661.6
2025-10-21,API_073,Payment Initiation,521,3,1570.9
2025-10-22,API_073,Payment Initiation,1973,11,1716.7
2025-10-23,API_073,Payment Initiation,1548,9,1771.1
2025-10-24,API_073,Payment Initiation,1002,6,1628.7
2025-10-25,API_073,Payment Initiation,643,3,1839.8
2025-10-26,API_073,Payment Initiation,1935,11,1736.0
2025-10-27,API_073,Payment Initiation,932,5,1762.6
2025-10-28,API_073,Payment Initiation,764,4,1809.9
2025-10-29,API_073,Payment Initiation,1576,9,1828.8
2025-10-30,API_073,Payment Initiation,979,5,1819.4
2025-10-31,API_073,Payment Initiation,1389,8,1898.9
2025-11-01,API_073,Payment Initiation,1424,8,1788.5
2025-11-02,API_073,Payment Initiation,534,3,1903.8
2025-11-03,API_073,Payment Initiation,1919,11,1887.2
2025-11-04,API_073,Payment Initiation,1670,10,1735.1
2025-11-05,API_073,Payment Initiation,1590,9,1965.3
2025-11-06,API_073,Payment Initiation,839,5,1892.4
2025-11-07,API_073,Payment Initiation,674,4,1886.3
2025-11-08,API_073,Payment Initiation,1056,6,1945.6
2025-11-09,API_073,Payment Initiation,1659,9,2061.7
2025-11-10,API_073,Payment Initiation,508,3,2088.8
2025-11-11,API_073,Payment Initiation,833,4,2000.5
2025-11-12,API_073,Payment Initiation,1951,11,1924.8
2025-11-13,API_073,Payment Initiation,500,3,2074.7
2025-11-14,API_073,Payment Initiation,1451,8,1931.0
2025-11-15,API_073,Payment Initiation,1892,11,1951.7
2025-10-16,API_074,Payment Management,1388,8,1607.2
2025-10-17,API_074,Payment Management,670,4,1681.3
2025-10-18,API_074,Payment Management,1548,9,1685.3
2025-10-19,API_074,Payment Management,1713,10,1703.7
2025-10-20,API_074,Payment Management,1157,6,1533.7
2025-10-21,API_074,Payment Management,1838,11,1608.2
2025-10-22,API_074,Payment Management,610,3,1796.2
2025-10-23,API_074,Payment Management,636,3,1683.3
2025-10-24,API_074,Payment Management,980,5,1716.1
2025-10-25,API_074,Payment Management,1591,9,1741.6
2025-10-26,API_074,Payment Management,1955,11,1780.4
2025-10-27,API_074,Payment Management,1105,6,1687.9
2025-10-28,API_074,Payment Management,647,3,1777.8
2025-10-29,API_074,Payment Management,1641,9,1719.3
2025-10-30,API_074,Payment Management,1312,7,1840.4
2025-10-31,API_074,Payment Management,1893,11,1891.9
2025-11-01,API_074,Payment Management,1472,8,1800.1
2025-11-02,API_074,Payment Management,1637,9,1943.0
2025-11-03,API_074,Payment Management,1670,10,1946.2
2025-11-04,API_074,Payment Management,534,3,1956.6
2025-11-05,API_074,Payment Management,1537,9,1833.0
2025-11-06,API_074,Payment Management,873,5,1910.4
2025-11-07,API_074,Payment Management,1204,7,2035.5
2025-11-08,API_074,Payment Management,1062,6,1985.6
2025-11-09,API_074,Payment Management,1963,11,2046.7
2025-11-10,API_074,Payment Management,1798,10,2048.2
2025-11-11,API_074,Payment Management,1198,7,1937.4
2025-11-12,API_074,Payment Management,1812,10,2031.1
2025-11-13,API_074,Payment Management,752,4,2048.5
2025-11-14,API_074,Payment Management,1649,9,2044.6
2025-11-15,API_074,Payment Management,626,3,2028.0
2025-10-16,API_075,Platform,1691,10,1467.4
2025-10-17,API_075,Platform,1866,11,1681.2
2025-10-18,API_075,Platform,1519,9,1572.1
2025-10-19,API_075,Platform,1339,8,1742.7
2025-10-20,API_075,Platform,735,4,1690.5
2025-10-21,API_075,Platform,1293,7,1772.8
2025-10-22,API_075,Platform,584,3,1772.1
2025-10-23,API_075,Platform,1438,8,1634.9
2025-10-24,API_075,Platform,1418,8,1759.1
2025-10-25,API_075,Platform,1986,11,1742.9
2025-10-26,API_075,Platform,1748,10,1683.6
2025-10-27,API_075,Platform,1312,7,1799.4
2025-10-28,API_075,Platform,1439,8,1820.7
2025-10-29,API_075,Platform,1179,7,1746.3
2025-10-30,API_075,Platform,934,5,1882.3
2025-10-31,API_075,Platform,839,5,1787.6
2025-11-01,API_075,Platform,846,5,1892.8
2025-11-02,API_075,Platform,608,3,1790.4
2025-11-03,API_075,Platform,1032,6,1911.2
2025-11-04,API_075,Platform,1700,10,1973.0
2025-11-05,API_075,Platform,842,5,1935.4
2025-11-06,API_075,Platform,1924,11,1899.3
2025-11-07,API_075,Platform,527,3,1819.2
2025-11-08,API_075,Platform,796,4,1952.2
2025-11-09,API_075,Platform,633,3,1947.9
2025-11-10,API_075,Platform,1401,8,1994.2
2025-11-11,API_075,Platform,1598,9,2028.4
2025-11-12,API_075,Platform,1878,11,2012.4
2025-11-13,API_075,Platform,1748,10,2034.0
2025-11-14,API_075,Platform,1764,10,1989.6
2025-11-15,API_075,Platform,1392,8,2028.2
2025-10-16,API_076,Entitlement,500,3,1566.9
2025-10-17,API_076,Entitlement,652,3,1671.2
2025-10-18,API_076,Entitlement,720,4,1641.1
2025-10-19,API_076,Entitlement,1222,7,1552.9
2025-10-20,API_076,Entitlement,1340,8,1710.3
2025-10-21,API_076,Entitlement,1565,9,1640.7
2025-10-22,API_076,Entitlement,1371,8,1642.6
2025-10-23,API_076,Entitlement,1962,11,1637.7
2025-10-24,API_076,Entitlement,544,3,1598.9
2025-10-25,API_076,Entitlement,520,3,1850.2
2025-10-26,API_076,Entitlement,547,3,1676.6
2025-10-27,API_076,Entitlement,1050,6,1820.0
2025-10-28,API_076,Entitlement,1255,7,1825.0
2025-10-29,API_076,Entitlement,773,4,1751.9
2025-10-30,API_076,Entitlement,1852,11,1716.2
2025-10-31,API_076,Entitlement,978,5,1889.1
2025-11-01,API_076,Entitlement,1911,11,1876.2
2025-11-02,API_076,Entitlement,1732,10,1848.6
2025-11-03,API_076,Entitlement,1287,7,1930.0
2025-11-04,API_076,Entitlement,578,3,1960.6
2025-11-05,API_076,Entitlement,1024,6,1968.8
2025-11-06,API_076,Entitlement,1271,7,1954.0
2025-11-07,API_076,Entitlement,690,4,1908.2
2025-11-08,API_076,Entitlement,1889,11,1836.2
2025-11-09,API_076,Entitlement,572,3,1896.5
2025-11-10,API_076,Entitlement,807,4,2095.7
2025-11-11,API_076,Entitlement,1071,6,1998.2
2025-11-12,API_076,Entitlement,1290,7,2077.8
2025-11-13,API_076,Entitlement,1674,10,2048.8
2025-11-14,API_076,Entitlement,1729,10,2087.0
2025-11-15,API_076,Entitlement,1234,7,2033.0
2025-10-16,API_077,Trade,588,3,1573.3
2025-10-17,API_077,Trade,1706,10,1560.8
2025-10-18,API_077,Trade,708,4,1745.6
2025-10-19,API_077,Trade,1898,11,1582.1
2025-10-20,API_077,Trade,1197,7,1637.5
2025-10-21,API_077,Trade,1351,8,1648.0
2025-10-22,API_077,Trade,1715,10,1615.3
2025-10-23,API_077,Trade,1455,8,1804.9
2025-10-24,API_077,Trade,1990,11,1769.3
2025-10-25,API_077,Trade,883,5,1737.7
2025-10-26,API_077,Trade,715,4,1779.1
2025-10-27,API_077,Trade,1450,8,1797.0
2025-10-28,API_077,Trade,682,4,1804.2
2025-10-29,API_077,Trade,966,5,1740.3
2025-10-30,API_077,Trade,804,4,1808.6
2025-10-31,API_077,Trade,731,4,1781.3
2025-11-01,API_077,Trade,1094,6,1817.4
2025-11-02,API_077,Trade,1472,8,1898.0
2025-11-03,API_077,Trade,1530,9,1894.5
2025-11-04,API_077,Trade,1017,6,1918.0
2025-11-05,API_077,Trade,1413,8,1909.0
2025-11-06,API_077,Trade,1962,11,1936.8
2025-11-07,API_077,Trade,1185,7,1939.6
2025-11-08,API_077,Trade,1638,9,2077.8
2025-11-09,API_077,Trade,1393,8,2019.4
2025-11-10,API_077,Trade,1689,10,1938.1
2025-11-11,API_077,Trade,1712,10,2061.6
2025-11-12,API_077,Trade,1745,10,1929.5
2025-11-13,API_077,Trade,1326,7,2069.0
2025-11-14,API_077,Trade,1404,8,2009.4
2025-11-15,API_077,Trade,1168,7,2100.7
2025-10-16,API_078,Information Management,1207,7,1669.1
2025-10-17,API_078,Information Management,1558,9,1611.1
2025-10-18,API_078,Information Management,1115,6,1634.4
2025-10-19,API_078,Information Management,782,4,1677.3
2025-10-20,API_078,Information Management,1189,7,1718.7
2025-10-21,API_078,Information Management,1074,6,1680.5
2025-10-22,API_078,Information Management,882,5,1798.4
2025-10-23,API_078,Information Management,708,4,1781.5
2025-10-24,API_078,Information Management,723,4,1710.9
2025-10-25,API_078,Information Management,502,3,1699.4
2025-10-26,API_078,Information Management,615,3,1768.9
2025-10-27,API_078,Information Management,1793,10,1838.1
2025-10-28,API_078,Information Management,914,5,1843.4
2025-10-29,API_078,Information Management,1618,9,1816.7
2025-10-30,API_078,Information Management,1162,6,1846.5
2025-10-31,API_078,Information Management,1573,9,1760.2
2025-11-01,API_078,Information Management,1602,9,1767.9
2025-11-02,API_078,Information Management,1550,9,1918.9
2025-11-03,API_078,Information Management,886,5,1957.2
2025-11-04,API_078,Information Management,1201,7,1876.6
2025-11-05,API_078,Information Management,1483,8,1918.5
2025-11-06,API_078,Information Management,851,5,1909.7
2025-11-07,API_078,Information Management,1045,6,1937.9
2025-11-08,API_078,Information Management,1969,11,1956.3
2025-11-09,API_078,Information Management,1872,11,1859.5
2025-11-10,API_078,Information Management,1621,9,1966.5
2025-11-11,API_078,Information Management,1264,7,1914.4
2025-11-12,API_078,Information Management,1420,8,1994.1
2025-11-13,API_078,Information Management,1473,8,2013.6
2025-11-14,API_078,Information Management,1617,9,1936.7
2025-11-15,API_078,Information Management,1256,7,1942.8
2025-10-16,API_079,Liquidity,1545,9,1630.6
2025-10-17,API_079,Liquidity,1133,6,1585.9
2025-10-18,API_079,Liquidity,1651,9,1558.0
2025-10-19,API_079,Liquidity,941,5,1506.0
2025-10-20,API_079,Liquidity,1002,6,1665.1
2025-10-21,API_079,Liquidity,1361,8,1774.1
2025-10-22,API_079,Liquidity,1913,11,1741.5
2025-10-23,API_079,Liquidity,1592,9,1676.9
2025-10-24,API_079,Liquidity,947,5,1692.5
2025-10-25,API_079,Liquidity,1208,7,1725.4
2025-10-26,API_079,Liquidity,1949,11,1707.1
2025-10-27,API_079,Liquidity,1945,11,1796.3
2025-10-28,API_079,Liquidity,750,4,1789.0
2025-10-29,API_079,Liquidity,1460,8,1777.7
2025-10-30,API_079,Liquidity,1394,8,1750.3
2025-10-31,API_079,Liquidity,1783,10,1814.1
2025-11-01,API_079,Liquidity,624,3,1766.0
2025-11-02,API_079,Liquidity,660,3,1765.6
2025-11-03,API_079,Liquidity,783,4,1916.2
2025-11-04,API_079,Liquidity,817,4,1835.8
2025-11-05,API_079,Liquidity,1987,11,1945.8
2025-11-06,API_079,Liquidity,971,5,1866.1
2025-11-07,API_079,Liquidity,1579,9,1887.8
2025-11-08,API_079,Liquidity,1193,7,1957.6
2025-11-09,API_079,Liquidity,1472,8,2012.2
2025-11-10,API_079,Liquidity,688,4,2041.9
2025-11-11,API_079,Liquidity,925,5,2008.7
2025-11-12,API_079,Liquidity,1705,10,2030.8
2025-11-13,API_079,Liquidity,998,5,2022.2
2025-11-14,API_079,Liquidity,570,3,2005.0
2025-11-15,API_079,Liquidity,747,4,2088.8
2025-10-16,API_080,Connect API,1081,6,1488.5
2025-10-17,API_080,Connect API,969,5,1635.2
2025-10-18,API_080,Connect API,551,3,1644.8
2025-10-19,API_080,Connect API,1381,8,1662.3
2025-10-20,API_080,Connect API,1020,6,1626.2
2025-10-21,API_080,Connect API,1954,11,1589.7
2025-10-22,API_080,Connect API,1190,7,1659.0
2025-10-23,API_080,Connect API,1721,10,1765.1
2025-10-24,API_080,Connect API,1339,8,1690.1
2025-10-25,API_080,Connect API,1588,9,1654.7
2025-10-26,API_080,Connect API,1481,8,1759.6
2025-10-27,API_080,Connect API,1450,8,1727.9
2025-10-28,API_080,Connect API,1488,8,1705.2
2025-10-29,API_080,Connect API,958,5,1794.0
2025-10-30,API_080,Connect API,924,5,1865.0
2025-10-31,API_080,Connect API,1053,6,1816.0
2025-11-01,API_080,Connect API,772,4,1820.4
2025-11-02,API_080,Connect API,1817,10,1799.8
2025-11-03,API_080,Connect API,1633,9,1840.5
2025-11-04,API_080,Connect API,1963,11,1904.0
2025-11-05,API_080,Connect API,1068,6,1846.9
2025-11-06,API_080,Connect API,1637,9,1944.1
2025-11-07,API_080,Connect API,1209,7,1901.9
2025-11-08,API_080,Connect API,820,4,1932.8
2025-11-09,API_080,Connect API,560,3,1973.2
2025-11-10,API_080,Connect API,1577,9,1975.5
2025-11-11,API_080,Connect API,564,3,1970.5
2025-11-12,API_080,Connect API,1085,6,1984.5
2025-11-13,API_080,Connect API,1034,6,2020.1
2025-11-14,API_080,Connect API,1914,11,1996.6
2025-11-15,API_080,Connect API,1685,10,1996.5
2025-10-16,API_081,Payment Initiation,1313,7,1728.2
2025-10-17,API_081,Payment Initiation,501,3,1539.2
2025-10-18,API_081,Payment Initiation,1533,9,1615.9
2025-10-19,API_081,Payment Initiation,1151,6,1563.3
2025-10-20,API_081,Payment Initiation,1673,10,1707.4
2025-10-21,API_081,Payment Initiation,937,5,1753.0
2025-10-22,API_081,Payment Initiation,1250,7,1638.6
2025-10-23,API_081,Payment Initiation,1401,8,1710.9
2025-10-24,API_081,Payment Initiation,544,3,1679.2
2025-10-25,API_081,Payment Initiation,526,3,1685.5
2025-10-26,API_081,Payment Initiation,1293,7,1804.1
2025-10-27,API_081,Payment Initiation,1066,6,1828.6
2025-10-28,API_081,Payment Initiation,1203,7,1801.0
2025-10-29,API_081,Payment Initiation,1653,9,1755.8
2025-10-30,API_081,Payment Initiation,1347,8,1807.3
2025-10-31,API_081,Payment Initiation,1857,11,1836.0
2025-11-01,API_081,Payment Initiation,1677,10,1877.4
2025-11-02,API_081,Payment Initiation,912,5,1933.0
2025-11-03,API_081,Payment Initiation,1045,6,1963.2
2025-11-04,API_081,Payment Initiation,1082,6,1736.1
2025-11-05,API_081,Payment Initiation,1014,6,1932.4
2025-11-06,API_081,Payment Initiation,1566,9,1968.7
2025-11-07,API_081,Payment Initiation,1116,6,1855.0
2025-11-08,API_081,Payment Initiation,1017,6,1878.5
2025-11-09,API_081,Payment Initiation,1626,9,2028.4
2025-11-10,API_081,Payment Initiation,1169,7,2000.1
2025-11-11,API_081,Payment Initiation,1416,8,1931.9
2025-11-12,API_081,Payment Initiation,573,3,1986.4
2025-11-13,API_081,Payment Initiation,1714,10,2067.0
2025-11-14,API_081,Payment Initiation,555,3,2150.3
2025-11-15,API_081,Payment Initiation,1219,7,1990.9
2025-10-16,API_082,Payment Management,1166,6,1684.3
2025-10-17,API_082,Payment Management,783,4,1606.0
2025-10-18,API_082,Payment Management,997,5,1544.0
2025-10-19,API_082,Payment Management,1965,11,1625.3
2025-10-20,API_082,Payment Management,1738,10,1708.1
2025-10-21,API_082,Payment Management,943,5,1653.1
2025-10-22,API_082,Payment Management,600,3,1680.9
2025-10-23,API_082,Payment Management,675,4,1668.7
2025-10-24,API_082,Payment Management,928,5,1637.0
2025-10-25,API_082,Payment Management,843,5,1707.9
2025-10-26,API_082,Payment Management,1156,6,1702.6
2025-10-27,API_082,Payment Management,1227,7,1701.3
2025-10-28,API_082,Payment Management,1335,8,1777.3
2025-10-29,API_082,Payment Management,1860,11,1805.4
2025-10-30,API_082,Payment Management,1617,9,1752.6
2025-10-31,API_082,Payment Management,667,4,1766.9
2025-11-01,API_082,Payment Management,1194,7,1888.0
2025-11-02,API_082,Payment Management,1424,8,1947.7
2025-11-03,API_082,Payment Management,773,4,2014.9
2025-11-04,API_082,Payment Management,995,5,1933.4
2025-11-05,API_082,Payment Management,572,3,1803.3
2025-11-06,API_082,Payment Management,1537,9,1870.6
2025-11-07,API_082,Payment Management,1861,11,2001.5
2025-11-08,API_082,Payment Management,1518,9,1982.1
2025-11-09,API_082,Payment Management,606,3,2050.6
2025-11-10,API_082,Payment Management,764,4,1974.5
2025-11-11,API_082,Payment Management,1487,8,1870.7
2025-11-12,API_082,Payment Management,1496,8,2122.2
2025-11-13,API_082,Payment Management,591,3,2012.3
2025-11-14,API_082,Payment Management,1956,11,2000.4
2025-11-15,API_082,Payment Management,949,5,1876.0
2025-10-16,API_083,Platform,1309,7,1491.4
2025-10-17,API_083,Platform,1087,6,1644.0
2025-10-18,API_083,Platform,676,4,1697.3
2025-10-19,API_083,Platform,1572,9,1588.8
2025-10-20,API_083,Platform,1066,6,1687.4
2025-10-21,API_083,Platform,1569,9,1753.8
2025-10-22,API_083,Platform,801,4,1656.0
2025-10-23,API_083,Platform,1321,7,1708.3
2025-10-24,API_083,Platform,1652,9,1712.5
2025-10-25,API_083,Platform,963,5,1700.9
2025-10-26,API_083,Platform,643,3,1846.9
2025-10-27,API_083,Platform,1359,8,1745.7
2025-10-28,API_083,Platform,1657,9,1711.9
2025-10-29,API_083,Platform,1756,10,1824.3
2025-10-30,API_083,Platform,1857,11,1725.1
2025-10-31,API_083,Platform,698,4,1838.1
2025-11-01,API_083,Platform,1684,10,1833.0
2025-11-02,API_083,Platform,1462,8,1954.9
2025-11-03,API_083,Platform,1959,11,1728.1
2025-11-04,API_083,Platform,897,5,1927.7
2025-11-05,API_083,Platform,1119,6,1957.0
2025-11-06,API_083,Platform,1055,6,1911.4
2025-11-07,API_083,Platform,1280,7,2022.0
2025-11-08,API_083,Platform,1247,7,2005.2
2025-11-09,API_083,Platform,781,4,1794.9
2025-11-10,API_083,Platform,1245,7,2000.4
2025-11-11,API_083,Platform,1980,11,1907.0
2025-11-12,API_083,Platform,1860,11,1934.1
2025-11-13,API_083,Platform,1777,10,2045.0
2025-11-14,API_083,Platform,1799,10,1997.0
2025-11-15,API_083,Platform,1057,6,2141.1
2025-10-16,API_084,Entitlement,1845,11,1639.5
2025-10-17,API_084,Entitlement,577,3,1503.4
2025-10-18,API_084,Entitlement,737,4,1681.9
2025-10-19,API_084,Entitlement,1657,9,1565.3
2025-10-20,API_084,Entitlement,1541,9,1659.3
2025-10-21,API_084,Entitlement,1023,6,1696.7
2025-10-22,API_084,Entitlement,1896,11,1755.1
2025-10-23,API_084,Entitlement,1574,9,1719.5
2025-10-24,API_084,Entitlement,1542,9,1639.2
2025-10-25,API_084,Entitlement,583,3,1767.3
2025-10-26,API_084,Entitlement,1022,6,1775.7
2025-10-27,API_084,Entitlement,642,3,1692.5
2025-10-28,API_084,Entitlement,1034,6,1764.9
2025-10-29,API_084,Entitlement,1816,10,1804.3
2025-10-30,API_084,Entitlement,1339,8,1699.9
2025-10-31,API_084,Entitlement,1672,10,1855.4
2025-11-01,API_084,Entitlement,971,5,1890.1
2025-11-02,API_084,Entitlement,1392,8,1890.3
2025-11-03,API_084,Entitlement,1537,9,1865.0
2025-11-04,API_084,Entitlement,1277,7,1888.0
2025-11-05,API_084,Entitlement,1761,10,1946.1
2025-11-06,API_084,Entitlement,1045,6,1893.0
2025-11-07,API_084,Entitlement,1382,8,1887.7
2025-11-08,API_084,Entitlement,1279,7,2007.0
2025-11-09,API_084,Entitlement,1644,9,2020.7
2025-11-10,API_084,Entitlement,1655,9,1915.0
2025-11-11,API_084,Entitlement,1535,9,2003.2
2025-11-12,API_084,Entitlement,1604,9,1954.9
2025-11-13,API_084,Entitlement,1136,6,2055.0
2025-11-14,API_084,Entitlement,806,4,2008.1
2025-11-15,API_084,Entitlement,1151,6,2049.3
2025-10-16,API_085,Trade,1340,8,1504.8
2025-10-17,API_085,Trade,1135,6,1575.2
2025-10-18,API_085,Trade,1832,10,1679.0
2025-10-19,API_085,Trade,1635,9,1680.7
2025-10-20,API_085,Trade,1531,9,1626.7
2025-10-21,API_085,Trade,752,4,1754.8
2025-10-22,API_085,Trade,1251,7,1588.6
2025-10-23,API_085,Trade,735,4,1676.7
2025-10-24,API_085,Trade,1829,10,1629.1
2025-10-25,API_085,Trade,909,5,1686.9
2025-10-26,API_085,Trade,1945,11,1759.2
2025-10-27,API_085,Trade,585,3,1773.6
2025-10-28,API_085,Trade,1055,6,1788.3
2025-10-29,API_085,Trade,1817,10,1764.7
2025-10-30,API_085,Trade,1419,8,1880.9
2025-10-31,API_085,Trade,1771,10,1753.0
2025-11-01,API_085,Trade,569,3,1758.0
2025-11-02,API_085,Trade,1300,7,1890.6
2025-11-03,API_085,Trade,1966,11,1912.1
2025-11-04,API_085,Trade,1255,7,1932.6
2025-11-05,API_085,Trade,851,5,1943.1
2025-11-06,API_085,Trade,1043,6,1882.9
2025-11-07,API_085,Trade,524,3,2000.7
2025-11-08,API_085,Trade,1029,6,1932.2
2025-11-09,API_085,Trade,1186,7,1928.9
2025-11-10,API_085,Trade,934,5,1969.7
2025-11-11,API_085,Trade,1381,8,2067.4
2025-11-12,API_085,Trade,587,3,1927.6
2025-11-13,API_085,Trade,1083,6,2003.4
2025-11-14,API_085,Trade,1405,8,1986.0
2025-11-15,API_085,Trade,842,5,2145.9
2025-10-16,API_086,Information Management,1565,9,1648.1
2025-10-17,API_086,Information Management,1414,8,1546.5
2025-10-18,API_086,Information Management,1453,8,1690.5
2025-10-19,API_086,Information Management,1802,10,1600.2
2025-10-20,API_086,Information Management,639,3,1628.1
2025-10-21,API_086,Information Management,1291,7,1618.0
2025-10-22,API_086,Information Management,556,3,1678.1
2025-10-23,API_086,Information Management,611,3,1760.6
2025-10-24,API_086,Information Management,1536,9,1852.3
2025-10-25,API_086,Information Management,1862,11,1790.9
2025-10-26,API_086,Information Management,1390,8,1725.1
2025-10-27,API_086,Information Management,1197,7,1708.6
2025-10-28,API_086,Information Management,1470,8,1782.1
2025-10-29,API_086,Information Management,1631,9,1788.7
2025-10-30,API_086,Information Management,1481,8,1833.6
2025-10-31,API_086,Information Management,1471,8,1839.1
2025-11-01,API_086,Information Management,781,4,1807.6
2025-11-02,API_086,Information Management,1485,8,1793.8
2025-11-03,API_086,Information Management,1435,8,1882.4
2025-11-04,API_086,Information Management,753,4,1854.9
2025-11-05,API_086,Information Management,1496,8,1985.6
2025-11-06,API_086,Information Management,1920,11,1960.0
2025-11-07,API_086,Information Management,1344,8,1946.8
2025-11-08,API_086,Information Management,1692,10,1921.2
2025-11-09,API_086,Information Management,1885,11,1913.9
2025-11-10,API_086,Information Management,1259,7,1986.4
2025-11-11,API_086,Information Management,915,5,2007.8
2025-11-12,API_086,Information Management,1878,11,1950.1
2025-11-13,API_086,Information Management,1209,7,1985.4
2025-11-14,API_086,Information Management,1076,6,2074.9
2025-11-15,API_086,Information Management,1456,8,1990.7
2025-10-16,API_087,Liquidity,920,5,1599.2
2025-10-17,API_087,Liquidity,1760,10,1622.6
2025-10-18,API_087,Liquidity,736,4,1700.2
2025-10-19,API_087,Liquidity,960,5,1633.4
2025-10-20,API_087,Liquidity,1162,6,1651.8
2025-10-21,API_087,Liquidity,754,4,1698.5
2025-10-22,API_087,Liquidity,567,3,1713.9
2025-10-23,API_087,Liquidity,1373,8,1731.2
2025-10-24,API_087,Liquidity,1932,11,1566.6
2025-10-25,API_087,Liquidity,1255,7,1743.5
2025-10-26,API_087,Liquidity,783,4,1739.2
2025-10-27,API_087,Liquidity,1377,8,1774.7
2025-10-28,API_087,Liquidity,1749,10,1714.1
2025-10-29,API_087,Liquidity,1565,9,1880.2
2025-10-30,API_087,Liquidity,921,5,1755.3
2025-10-31,API_087,Liquidity,1628,9,1751.9
2025-11-01,API_087,Liquidity,1723,10,1788.2
2025-11-02,API_087,Liquidity,681,4,1757.6
2025-11-03,API_087,Liquidity,806,4,1809.6
2025-11-04,API_087,Liquidity,1943,11,1782.4
2025-11-05,API_087,Liquidity,600,3,1963.3
2025-11-06,API_087,Liquidity,1157,6,1903.8
2025-11-07,API_087,Liquidity,1438,8,1998.8
2025-11-08,API_087,Liquidity,1271,7,1898.4
2025-11-09,API_087,Liquidity,1948,11,1937.2
2025-11-10,API_087,Liquidity,1551,9,1942.5
2025-11-11,API_087,Liquidity,1181,7,1937.1
2025-11-12,API_087,Liquidity,1363,8,1919.6
2025-11-13,API_087,Liquidity,867,5,2127.8
2025-11-14,API_087,Liquidity,1613,9,2082.8
2025-11-15,API_087,Liquidity,1060,6,2116.3
2025-10-16,API_088,Connect API,1655,9,1563.9
2025-10-17,API_088,Connect API,932,5,1653.2
2025-10-18,API_088,Connect API,714,4,1532.6
2025-10-19,API_088,Connect API,1397,8,1647.3
2025-10-20,API_088,Connect API,1890,11,1746.4
2025-10-21,API_088,Connect API,1691,10,1684.0
2025-10-22,API_088,Connect API,1188,7,1572.3
2025-10-23,API_088,Connect API,879,5,1738.3
2025-10-24,API_088,Connect API,1984,11,1590.7
2025-10-25,API_088,Connect API,1410,8,1776.6
2025-10-26,API_088,Connect API,977,5,1744.7
2025-10-27,API_088,Connect API,1503,9,1862.1
2025-10-28,API_088,Connect API,1892,11,1770.7
2025-10-29,API_088,Connect API,1353,8,1737.9
2025-10-30,API_088,Connect API,1992,11,1799.3
2025-10-31,API_088,Connect API,1207,7,1810.0
2025-11-01,API_088,Connect API,1769,10,1859.1
2025-11-02,API_088,Connect API,1607,9,1743.3
2025-11-03,API_088,Connect API,1509,9,1876.7
2025-11-04,API_088,Connect API,536,3,1859.0
2025-11-05,API_088,Connect API,1925,11,1947.6
2025-11-06,API_088,Connect API,705,4,1891.4
2025-11-07,API_088,Connect API,1319,7,1886.7
2025-11-08,API_088,Connect API,518,3,1852.4
2025-11-09,API_088,Connect API,927,5,1950.4
2025-11-10,API_088,Connect API,1640,9,2002.6
2025-11-11,API_088,Connect API,824,4,1979.5
2025-11-12,API_088,Connect API,554,3,2004.4
2025-11-13,API_088,Connect API,730,4,2038.4
2025-11-14,API_088,Connect API,952,5,1937.2
2025-11-15,API_088,Connect API,1967,11,2030.1
2025-10-16,API_089,Payment Initiation,1651,9,1541.7
2025-10-17,API_089,Payment Initiation,584,3,1673.9
2025-10-18,API_089,Payment Initiation,1553,9,1601.3
2025-10-19,API_089,Payment Initiation,978,5,1666.6
2025-10-20,API_089,Payment Initiation,1319,7,1581.5
2025-10-21,API_089,Payment Initiation,646,3,1791.1
2025-10-22,API_089,Payment Initiation,1829,10,1680.4
2025-10-23,API_089,Payment Initiation,1901,11,1761.2
2025-10-24,API_089,Payment Initiation,1789,10,1773.8
2025-10-25,API_089,Payment Initiation,1594,9,1736.3
2025-10-26,API_089,Payment Initiation,718,4,1790.6
2025-10-27,API_089,Payment Initiation,1761,10,1776.0
2025-10-28,API_089,Payment Initiation,1482,8,1784.0
2025-10-29,API_089,Payment Initiation,524,3,1757.1
2025-10-30,API_089,Payment Initiation,655,3,1798.0
2025-10-31,API_089,Payment Initiation,1580,9,1722.6
2025-11-01,API_089,Payment Initiation,518,3,1846.6
2025-11-02,API_089,Payment Initiation,1244,7,1817.4
2025-11-03,API_089,Payment Initiation,1051,6,1857.7
2025-11-04,API_089,Payment Initiation,1497,8,1814.6
